Filename,Aspect Ratio,Area
0000041.jpg,1.5068493150684932,32120
0000042.jpg,1.2654320987654322,33210
0000042.jpg,0.7902439024390244,33210
0000043.jpg,0.6590909090909091,31900
0000043.jpg,1.5172413793103448,31900
0000044.jpg,0.6363636363636364,30800
0000044.jpg,1.5714285714285714,30800
0000045.jpg,0.6636363636363637,32120
0000045.jpg,1.5068493150684932,32120
0000046.jpg,0.75,32448
0000046.jpg,1.3333333333333333,32448
0000047.jpg,0.6272727272727273,30360
0000047.jpg,1.5942028985507246,30360
0000048.jpg,0.6842105263157895,12103
0000048.jpg,1.4615384615384615,12103
0000049.jpg,0.6181818181818182,29920
0000049.jpg,1.6176470588235294,29920
0000050.jpg,0.6636363636363637,32120
0000050.jpg,1.5068493150684932,32120
0000051.jpg,0.6090909090909091,29480
0000051.jpg,1.6417910447761195,29480
0000052.jpg,0.6181818181818182,29920
0000052.jpg,1.6176470588235294,29920
0000053.jpg,0.6559633027522935,31174
0000053.jpg,1.5244755244755244,31174
0000054.jpg,0.6681818181818182,32340
0000054.jpg,1.4965986394557824,32340
0000055.jpg,0.6585365853658537,27675
0000055.jpg,1.5185185185185186,27675
0000056.jpg,0.6636363636363637,32120
0000056.jpg,1.5068493150684932,32120
0000057.jpg,0.7073170731707317,10701
0000057.jpg,1.4137931034482758,10701
0000058.jpg,0.6545454545454545,31680
0000058.jpg,1.5277777777777777,31680
0000059.jpg,0.65,31460
0000059.jpg,1.5384615384615385,31460
0000060.jpg,0.6454545454545455,31240
0000060.jpg,1.5492957746478873,31240
0000061.jpg,0.7545454545454545,36520
0000061.jpg,1.3253012048192772,36520
0000062.jpg,0.9855769230769231,42640
0000062.jpg,1.0146341463414634,42640
0000063.jpg,0.6681818181818182,32340
0000063.jpg,1.4965986394557824,32340
0000064.jpg,0.6727272727272727,32560
0000064.jpg,1.4864864864864864,32560
0000065.jpg,0.6545454545454545,31680
0000065.jpg,1.5277777777777777,31680
0000066.jpg,0.6409090909090909,31020
0000066.jpg,1.5602836879432624,31020
0000067.jpg,0.6511627906976745,30100
0000067.jpg,1.5357142857142858,30100
0000068.jpg,0.8666666666666667,32955
0000068.jpg,1.1538461538461537,32955
0000069.jpg,0.7863636363636364,38060
0000069.jpg,1.2716763005780347,38060
0000070.jpg,0.6454545454545455,31240
0000070.jpg,1.5492957746478873,31240
0000071.jpg,0.6904761904761905,30450
0000071.jpg,1.4482758620689655,30450
0000072.jpg,0.8205128205128205,31200
0000072.jpg,1.21875,31200
0000073.jpg,0.6590909090909091,31900
0000073.jpg,1.5172413793103448,31900
0000074.jpg,0.7636363636363637,36960
0000074.jpg,1.3095238095238095,36960
0000075.jpg,0.6681818181818182,32340
0000075.jpg,1.4965986394557824,32340
0000076.jpg,0.6727272727272727,32560
0000076.jpg,1.4864864864864864,32560
0000077.jpg,0.7772727272727272,37620
0000077.jpg,1.286549707602339,37620
0000078.jpg,0.7560975609756098,31775
0000078.jpg,1.3225806451612903,31775
0000079.jpg,0.75,36300
0000079.jpg,1.3333333333333333,36300
0000080.jpg,0.6,24000
0000080.jpg,1.6666666666666667,24000
0000081.jpg,0.8048780487804879,33825
0000081.jpg,1.2424242424242424,33825
0000082.jpg,0.6772727272727272,32780
0000082.jpg,1.476510067114094,32780
0000083.jpg,0.8772727272727273,42460
0000083.jpg,1.1398963730569949,42460
0000084.jpg,1.005586592178771,32220
0000084.jpg,0.9944444444444445,32220
0000085.jpg,0.7545454545454545,36520
0000085.jpg,1.3253012048192772,36520
0000086.jpg,0.7045454545454546,34100
0000086.jpg,1.4193548387096775,34100
0000087.jpg,0.8333333333333334,28830
0000087.jpg,1.2,28830
0000088.jpg,0.8,38720
0000088.jpg,1.25,38720
0000089.jpg,0.8048780487804879,33825
0000089.jpg,1.2424242424242424,33825
0000090.jpg,0.8,38720
0000090.jpg,1.25,38720
0000091.jpg,0.7772727272727272,37620
0000091.jpg,1.286549707602339,37620
0000092.jpg,1.7826086956521738,23575
0000092.jpg,0.5609756097560976,23575
0000093.jpg,0.7311320754716981,32860
0000093.jpg,1.367741935483871,32860
0000094.jpg,0.9836065573770492,32940
0000094.jpg,1.0166666666666666,32940
0000095.jpg,0.7727272727272727,37400
0000095.jpg,1.2941176470588236,37400
0000096.jpg,0.8045454545454546,38940
0000096.jpg,1.2429378531073447,38940
0000097.jpg,0.7727272727272727,37400
0000097.jpg,1.2941176470588236,37400
0000098.jpg,0.7681818181818182,37180
0000098.jpg,1.301775147928994,37180
0000099.jpg,0.7727272727272727,37400
0000099.jpg,1.2941176470588236,37400
0000100.jpg,0.6681818181818182,32340
0000100.jpg,1.4965986394557824,32340
0000101.jpg,0.65,31460
0000101.jpg,1.5384615384615385,31460
0000102.jpg,0.65,31460
0000102.jpg,1.5384615384615385,31460
0000103.jpg,0.6280193236714976,26910
0000103.jpg,1.5923076923076922,26910
0000104.jpg,0.6545454545454545,31680
0000104.jpg,1.5277777777777777,31680
0000105.jpg,0.6545454545454545,31680
0000105.jpg,1.5277777777777777,31680
0000106.jpg,0.6363636363636364,30800
0000106.jpg,1.5714285714285714,30800
0000107.jpg,0.6363636363636364,30800
0000107.jpg,1.5714285714285714,30800
0000108.jpg,0.65,31460
0000108.jpg,1.5384615384615385,31460
0000109.jpg,0.65,26000
0000109.jpg,1.5384615384615385,26000
0000110.jpg,0.6272727272727273,30360
0000110.jpg,1.5942028985507246,30360
0000111.jpg,0.6409090909090909,31020
0000111.jpg,1.5602836879432624,31020
0000112.jpg,0.6372093023255814,29455
0000112.jpg,1.5693430656934306,29455
0000113.jpg,0.65,31460
0000113.jpg,1.5384615384615385,31460
0000114.jpg,0.65,31460
0000114.jpg,1.5384615384615385,31460
0000115.jpg,0.6545454545454545,31680
0000115.jpg,1.5277777777777777,31680
0000116.jpg,0.6136363636363636,29700
0000116.jpg,1.6296296296296295,29700
0000117.jpg,0.6545454545454545,31680
0000117.jpg,1.5277777777777777,31680
0000118.jpg,0.6604651162790698,30530
0000118.jpg,1.5140845070422535,30530
0000119.jpg,0.5590909090909091,27060
0000119.jpg,1.7886178861788617,27060
0000120.jpg,0.7090909090909091,34320
0000120.jpg,1.4102564102564104,34320
0000121.jpg,0.6210045662100456,29784
0000121.jpg,1.6102941176470589,29784
0000122.jpg,0.6545454545454545,31680
0000122.jpg,1.5277777777777777,31680
0000123.jpg,0.6465116279069767,29885
0000123.jpg,1.5467625899280575,29885
0000124.jpg,0.6181818181818182,29920
0000124.jpg,1.6176470588235294,29920
0000125.jpg,0.6744186046511628,31175
0000125.jpg,1.4827586206896552,31175
0000126.jpg,0.6487804878048781,27265
0000126.jpg,1.5413533834586466,27265
0000127.jpg,0.65,31460
0000127.jpg,1.5384615384615385,31460
0000128.jpg,0.6409090909090909,31020
0000128.jpg,1.5602836879432624,31020
0000129.jpg,0.6090909090909091,29480
0000129.jpg,1.6417910447761195,29480
0000130.jpg,0.6454545454545455,31240
0000130.jpg,1.5492957746478873,31240
0000131.jpg,0.641860465116279,29670
0000131.jpg,1.5579710144927537,29670
0000132.jpg,0.6136363636363636,29700
0000132.jpg,1.6296296296296295,29700
0000133.jpg,0.6545454545454545,31680
0000133.jpg,1.5277777777777777,31680
0000134.jpg,0.6545454545454545,31680
0000134.jpg,1.5277777777777777,31680
0000135.jpg,0.6090909090909091,29480
0000135.jpg,1.6417910447761195,29480
0000136.jpg,0.6590909090909091,31900
0000136.jpg,1.5172413793103448,31900
0000137.jpg,0.6116504854368932,25956
0000137.jpg,1.6349206349206349,25956
0000138.jpg,0.6363636363636364,30800
0000138.jpg,1.5714285714285714,30800
0000139.jpg,0.5891891891891892,20165
0000139.jpg,1.6972477064220184,20165
0000140.jpg,0.6454545454545455,31240
0000140.jpg,1.5492957746478873,31240
0000141.jpg,0.8076923076923077,34944
0000141.jpg,1.2380952380952381,34944
0000142.jpg,0.676056338028169,30672
0000142.jpg,1.4791666666666667,30672
0000143.jpg,0.65,31460
0000143.jpg,1.5384615384615385,31460
0000144.jpg,0.7363636363636363,35640
0000144.jpg,1.3580246913580247,35640
0000145.jpg,0.6545454545454545,31680
0000145.jpg,1.5277777777777777,31680
0000146.jpg,0.6545454545454545,31680
0000146.jpg,1.5277777777777777,31680
0000147.jpg,0.6227272727272727,30140
0000147.jpg,1.6058394160583942,30140
0000148.jpg,0.9951456310679612,42230
0000148.jpg,1.0048780487804878,42230
0000149.jpg,0.6185567010309279,23280
0000149.jpg,1.6166666666666667,23280
0000150.jpg,0.8256880733944955,39240
0000150.jpg,1.211111111111111,39240
0000151.jpg,0.6636363636363637,32120
0000151.jpg,1.5068493150684932,32120
0000152.jpg,0.6759259259259259,31536
0000152.jpg,1.4794520547945205,31536
0000153.jpg,0.6727272727272727,32560
0000153.jpg,1.4864864864864864,32560
0000154.jpg,0.7363636363636363,35640
0000154.jpg,1.3580246913580247,35640
0000155.jpg,0.6545454545454545,31680
0000155.jpg,1.5277777777777777,31680
0000156.jpg,0.6456310679611651,27398
0000156.jpg,1.5488721804511278,27398
0000157.jpg,0.8045454545454546,38940
0000157.jpg,1.2429378531073447,38940
0000158.jpg,0.7272727272727273,35200
0000158.jpg,1.375,35200
0000159.jpg,0.6345177664974619,24625
0000159.jpg,1.576,24625
0000160.jpg,0.6545454545454545,31680
0000160.jpg,1.5277777777777777,31680
0000161.jpg,0.7,33880
0000161.jpg,1.4285714285714286,33880
0000162.jpg,0.6090909090909091,29480
0000162.jpg,1.6417910447761195,29480
0000163.jpg,0.65,31460
0000163.jpg,1.5384615384615385,31460
0000164.jpg,0.6636363636363637,32120
0000164.jpg,1.5068493150684932,32120
0000165.jpg,1.3605442176870748,29400
0000165.jpg,0.735,29400
0000166.jpg,0.65,31460
0000166.jpg,1.5384615384615385,31460
0000167.jpg,0.6363636363636364,30800
0000167.jpg,1.5714285714285714,30800
0000168.jpg,0.6545454545454545,31680
0000168.jpg,1.5277777777777777,31680
0000169.jpg,0.6454545454545455,31240
0000169.jpg,1.5492957746478873,31240
0000170.jpg,0.6545454545454545,31680
0000170.jpg,1.5277777777777777,31680
0000171.jpg,0.6409090909090909,31020
0000171.jpg,1.5602836879432624,31020
0000172.jpg,0.7004830917874396,30015
0000172.jpg,1.4275862068965517,30015
0000173.jpg,0.6363636363636364,30800
0000173.jpg,1.5714285714285714,30800
0000174.jpg,0.7363636363636363,35640
0000174.jpg,1.3580246913580247,35640
0000175.jpg,0.6545454545454545,31680
0000175.jpg,1.5277777777777777,31680
0000176.jpg,0.7045454545454546,34100
0000176.jpg,1.4193548387096775,34100
0000177.jpg,0.6590909090909091,31900
0000177.jpg,1.5172413793103448,31900
0000178.jpg,0.6454545454545455,31240
0000178.jpg,1.5492957746478873,31240
0000179.jpg,0.7722222222222223,25020
0000179.jpg,1.2949640287769784,25020
0000180.jpg,0.9292452830188679,41764
0000180.jpg,1.0761421319796953,41764
0000181.jpg,0.6363636363636364,30800
0000181.jpg,1.5714285714285714,30800
0000182.jpg,0.6545454545454545,31680
0000182.jpg,1.5277777777777777,31680
0000183.jpg,0.6966824644549763,31017
0000183.jpg,1.435374149659864,31017
0000184.jpg,1.3398692810457515,31365
0000184.jpg,0.7463414634146341,31365
0000185.jpg,0.6227272727272727,30140
0000185.jpg,1.6058394160583942,30140
0000186.jpg,0.6318181818181818,30580
0000186.jpg,1.5827338129496402,30580
0000187.jpg,0.7053140096618358,30222
0000187.jpg,1.417808219178082,30222
0000188.jpg,0.8045454545454546,38940
0000188.jpg,1.2429378531073447,38940
0000189.jpg,0.5681818181818182,27500
0000189.jpg,1.76,27500
0000190.jpg,0.6545454545454545,31680
0000190.jpg,1.5277777777777777,31680
0000191.jpg,0.6487804878048781,27265
0000191.jpg,1.5413533834586466,27265
0000192.jpg,1.0,32400
0000192.jpg,1.0,32400
0000193.jpg,0.6545454545454545,31680
0000193.jpg,1.5277777777777777,31680
0000194.jpg,0.7037037037037037,25137
0000194.jpg,1.4210526315789473,25137
0000195.jpg,0.7023255813953488,32465
0000195.jpg,1.423841059602649,32465
0000196.jpg,0.6822429906542056,31244
0000196.jpg,1.4657534246575343,31244
0000197.jpg,0.7136363636363636,34540
0000197.jpg,1.4012738853503184,34540
0000198.jpg,0.6272727272727273,30360
0000198.jpg,1.5942028985507246,30360
0000199.jpg,0.6545454545454545,31680
0000199.jpg,1.5277777777777777,31680
0000200.jpg,0.6727272727272727,32560
0000200.jpg,1.4864864864864864,32560
0000201.jpg,2.6176470588235294,27234
0000201.jpg,0.38202247191011235,27234
0000202.jpg,0.7461538461538462,50440
0000202.jpg,1.3402061855670102,50440
0000203.jpg,1.1122994652406417,38896
0000203.jpg,0.8990384615384616,38896
0000204.jpg,0.6453900709219859,51324
0000204.jpg,1.5494505494505495,51324
0000205.jpg,1.1448275862068966,24070
0000205.jpg,0.8734939759036144,24070
0000206.jpg,0.6590909090909091,31900
0000206.jpg,1.5172413793103448,31900
0000207.jpg,0.7863636363636364,38060
0000207.jpg,1.2716763005780347,38060
0000208.jpg,0.6454545454545455,31240
0000208.jpg,1.5492957746478873,31240
0000209.jpg,0.65,31460
0000209.jpg,1.5384615384615385,31460
0000210.jpg,0.6590909090909091,31900
0000210.jpg,1.5172413793103448,31900
0000211.jpg,0.5707317073170731,23985
0000211.jpg,1.7521367521367521,23985
0000212.jpg,0.6363636363636364,30800
0000212.jpg,1.5714285714285714,30800
0000213.jpg,0.6863636363636364,33220
0000213.jpg,1.4569536423841059,33220
0000214.jpg,0.7170731707317073,30135
0000214.jpg,1.3945578231292517,30135
0000215.jpg,0.6487804878048781,27265
0000215.jpg,1.5413533834586466,27265
0000216.jpg,0.6454545454545455,31240
0000216.jpg,1.5492957746478873,31240
0000217.jpg,0.9073170731707317,38130
0000217.jpg,1.1021505376344085,38130
0000218.jpg,0.6681818181818182,32340
0000218.jpg,1.4965986394557824,32340
0000219.jpg,0.6590909090909091,31900
0000219.jpg,1.5172413793103448,31900
0000220.jpg,0.6681818181818182,32340
0000220.jpg,1.4965986394557824,32340
0000221.jpg,0.6545454545454545,31680
0000221.jpg,1.5277777777777777,31680
0000222.jpg,0.6210526315789474,22420
0000222.jpg,1.6101694915254237,22420
0000223.jpg,0.8294930875576036,39060
0000223.jpg,1.2055555555555555,39060
0000224.jpg,0.5454545454545454,26400
0000224.jpg,1.8333333333333333,26400
0000225.jpg,0.6590909090909091,31900
0000225.jpg,1.5172413793103448,31900
0000226.jpg,0.6454545454545455,31240
0000226.jpg,1.5492957746478873,31240
0000227.jpg,0.6585365853658537,27675
0000227.jpg,1.5185185185185186,27675
0000228.jpg,0.6090909090909091,29480
0000228.jpg,1.6417910447761195,29480
0000229.jpg,0.6681818181818182,32340
0000229.jpg,1.4965986394557824,32340
0000230.jpg,0.6545454545454545,31680
0000230.jpg,1.5277777777777777,31680
0000231.jpg,0.6636363636363637,32120
0000231.jpg,1.5068493150684932,32120
0000232.jpg,0.6681818181818182,32340
0000232.jpg,1.4965986394557824,32340
0000233.jpg,0.7772727272727272,37620
0000233.jpg,1.286549707602339,37620
0000234.jpg,0.5681818181818182,27500
0000234.jpg,1.76,27500
0000235.jpg,0.6181818181818182,29920
0000235.jpg,1.6176470588235294,29920
0000236.jpg,0.6045454545454545,29260
0000236.jpg,1.6541353383458646,29260
0000237.jpg,0.6636363636363637,32120
0000237.jpg,1.5068493150684932,32120
0000238.jpg,0.6454545454545455,31240
0000238.jpg,1.5492957746478873,31240
0000239.jpg,0.5990338164251208,25668
0000239.jpg,1.6693548387096775,25668
0000240.jpg,0.6681818181818182,32340
0000240.jpg,1.4965986394557824,32340
0000241.jpg,0.7136363636363636,34540
0000241.jpg,1.4012738853503184,34540
0000242.jpg,0.6954545454545454,33660
0000242.jpg,1.4379084967320261,33660
0000243.jpg,0.5818181818181818,28160
0000243.jpg,1.71875,28160
0000244.jpg,0.7863636363636364,38060
0000244.jpg,1.2716763005780347,38060
0000245.jpg,0.6136363636363636,29700
0000245.jpg,1.6296296296296295,29700
0000246.jpg,0.6363636363636364,30800
0000246.jpg,1.5714285714285714,30800
0000247.jpg,0.6636363636363637,32120
0000247.jpg,1.5068493150684932,32120
0000248.jpg,0.740909090909091,35860
0000248.jpg,1.3496932515337423,35860
0000249.jpg,0.6363636363636364,30800
0000249.jpg,1.5714285714285714,30800
0000250.jpg,0.6527777777777778,13536
0000250.jpg,1.5319148936170213,13536
0000251.jpg,0.6272727272727273,30360
0000251.jpg,1.5942028985507246,30360
0000252.jpg,0.65,31460
0000252.jpg,1.5384615384615385,31460
0000253.jpg,0.6681818181818182,32340
0000253.jpg,1.4965986394557824,32340
0000254.jpg,0.6636363636363637,32120
0000254.jpg,1.5068493150684932,32120
0000255.jpg,0.7136363636363636,34540
0000255.jpg,1.4012738853503184,34540
0000256.jpg,0.6681818181818182,32340
0000256.jpg,1.4965986394557824,32340
0000257.jpg,0.6454545454545455,31240
0000257.jpg,1.5492957746478873,31240
0000258.jpg,0.6590909090909091,31900
0000258.jpg,1.5172413793103448,31900
0000259.jpg,0.6697247706422018,31828
0000259.jpg,1.4931506849315068,31828
0000260.jpg,0.6454545454545455,31240
0000260.jpg,1.5492957746478873,31240
0000261.jpg,0.65,31460
0000261.jpg,1.5384615384615385,31460
0000262.jpg,0.7473118279569892,25854
0000262.jpg,1.3381294964028776,25854
0000263.jpg,0.6292682926829268,26445
0000263.jpg,1.5891472868217054,26445
0000264.jpg,0.6454545454545455,31240
0000264.jpg,1.5492957746478873,31240
0000265.jpg,0.6666666666666666,23064
0000265.jpg,1.5,23064
0000266.jpg,0.6780487804878049,28495
0000266.jpg,1.474820143884892,28495
0000267.jpg,0.677570093457944,31030
0000267.jpg,1.4758620689655173,31030
0000268.jpg,0.65,31460
0000268.jpg,1.5384615384615385,31460
0000269.jpg,0.697560975609756,29315
0000269.jpg,1.4335664335664335,29315
0000270.jpg,0.85,41140
0000270.jpg,1.1764705882352942,41140
0000271.jpg,0.6590909090909091,31900
0000271.jpg,1.5172413793103448,31900
0000272.jpg,0.6590909090909091,31900
0000272.jpg,1.5172413793103448,31900
0000273.jpg,0.65,31460
0000273.jpg,1.5384615384615385,31460
0000274.jpg,0.7630057803468208,22836
0000274.jpg,1.3106060606060606,22836
0000275.jpg,0.6545454545454545,31680
0000275.jpg,1.5277777777777777,31680
0000276.jpg,0.6636363636363637,32120
0000276.jpg,1.5068493150684932,32120
0000277.jpg,0.65,31460
0000277.jpg,1.5384615384615385,31460
0000278.jpg,0.6318181818181818,30580
0000278.jpg,1.5827338129496402,30580
0000279.jpg,0.8048780487804879,33825
0000279.jpg,1.2424242424242424,33825
0000280.jpg,0.7512953367875648,27985
0000280.jpg,1.3310344827586207,27985
0000281.jpg,0.6227272727272727,30140
0000281.jpg,1.6058394160583942,30140
0000282.jpg,0.6090909090909091,29480
0000282.jpg,1.6417910447761195,29480
0000283.jpg,0.6699029126213593,28428
0000283.jpg,1.4927536231884058,28428
0000284.jpg,0.6565656565656566,25740
0000284.jpg,1.523076923076923,25740
0000285.jpg,0.6682926829268293,28085
0000285.jpg,1.4963503649635037,28085
0000286.jpg,0.6590909090909091,31900
0000286.jpg,1.5172413793103448,31900
0000287.jpg,0.6666666666666666,26136
0000287.jpg,1.5,26136
0000288.jpg,0.740909090909091,35860
0000288.jpg,1.3496932515337423,35860
0000289.jpg,0.6409090909090909,31020
0000289.jpg,1.5602836879432624,31020
0000290.jpg,0.65,31460
0000290.jpg,1.5384615384615385,31460
0000291.jpg,0.65,31460
0000291.jpg,1.5384615384615385,31460
0000292.jpg,0.7727272727272727,37400
0000292.jpg,1.2941176470588236,37400
0000293.jpg,0.6545454545454545,31680
0000293.jpg,1.5277777777777777,31680
0000294.jpg,0.676056338028169,30672
0000294.jpg,1.4791666666666667,30672
0000295.jpg,0.6545454545454545,31680
0000295.jpg,1.5277777777777777,31680
0000296.jpg,0.65,31460
0000296.jpg,1.5384615384615385,31460
0000297.jpg,0.5409090909090909,26180
0000297.jpg,1.8487394957983194,26180
0000298.jpg,0.65,31460
0000298.jpg,1.5384615384615385,31460
0000299.jpg,0.6636363636363637,32120
0000299.jpg,1.5068493150684932,32120
0000300.jpg,0.7954545454545454,38500
0000300.jpg,1.2571428571428571,38500
0000301.jpg,0.7954545454545454,38500
0000301.jpg,1.2571428571428571,38500
0000302.jpg,0.8363636363636363,40480
0000302.jpg,1.1956521739130435,40480
0000303.jpg,0.6454545454545455,31240
0000303.jpg,1.5492957746478873,31240
0000304.jpg,0.6681818181818182,32340
0000304.jpg,1.4965986394557824,32340
0000305.jpg,0.6681818181818182,32340
0000305.jpg,1.4965986394557824,32340
0000306.jpg,0.726027397260274,34821
0000306.jpg,1.3773584905660377,34821
0000307.jpg,0.6545454545454545,31680
0000307.jpg,1.5277777777777777,31680
0000308.jpg,0.7136363636363636,34540
0000308.jpg,1.4012738853503184,34540
0000309.jpg,0.7365853658536585,30955
0000309.jpg,1.3576158940397351,30955
0000310.jpg,0.641860465116279,29670
0000310.jpg,1.5579710144927537,29670
0000311.jpg,0.6636363636363637,32120
0000311.jpg,1.5068493150684932,32120
0000312.jpg,0.6636363636363637,32120
0000312.jpg,1.5068493150684932,32120
0000313.jpg,0.6636363636363637,32120
0000313.jpg,1.5068493150684932,32120
0000314.jpg,0.6772727272727272,32780
0000314.jpg,1.476510067114094,32780
0000315.jpg,0.6636363636363637,32120
0000315.jpg,1.5068493150684932,32120
0000316.jpg,0.5772727272727273,27940
0000316.jpg,1.7322834645669292,27940
0000317.jpg,0.65,31460
0000317.jpg,1.5384615384615385,31460
0000318.jpg,0.6727272727272727,32560
0000318.jpg,1.4864864864864864,32560
0000319.jpg,0.6585365853658537,27675
0000319.jpg,1.5185185185185186,27675
0000320.jpg,0.6545454545454545,31680
0000320.jpg,1.5277777777777777,31680
0000321.jpg,0.6636363636363637,32120
0000321.jpg,1.5068493150684932,32120
0000322.jpg,0.6409090909090909,31020
0000322.jpg,1.5602836879432624,31020
0000323.jpg,0.9951456310679612,42230
0000323.jpg,1.0048780487804878,42230
0000324.jpg,1.1401273885350318,28103
0000324.jpg,0.8770949720670391,28103
0000325.jpg,0.6965174129353234,28140
0000325.jpg,1.4357142857142857,28140
0000326.jpg,1.1581920903954803,36285
0000326.jpg,0.8634146341463415,36285
0000327.jpg,0.6409090909090909,31020
0000327.jpg,1.5602836879432624,31020
0000328.jpg,0.6727272727272727,32560
0000328.jpg,1.4864864864864864,32560
0000329.jpg,0.6681818181818182,32340
0000329.jpg,1.4965986394557824,32340
0000330.jpg,0.6909090909090909,33440
0000330.jpg,1.4473684210526316,33440
0000331.jpg,0.6545454545454545,31680
0000331.jpg,1.5277777777777777,31680
0000332.jpg,0.6590909090909091,31900
0000332.jpg,1.5172413793103448,31900
0000333.jpg,0.6651162790697674,30745
0000333.jpg,1.5034965034965035,30745
0000334.jpg,0.6585365853658537,27675
0000334.jpg,1.5185185185185186,27675
0000335.jpg,0.6636363636363637,32120
0000335.jpg,1.5068493150684932,32120
0000336.jpg,0.6590909090909091,31900
0000336.jpg,1.5172413793103448,31900
0000337.jpg,0.6409090909090909,31020
0000337.jpg,1.5602836879432624,31020
0000338.jpg,0.6454545454545455,31240
0000338.jpg,1.5492957746478873,31240
0000339.jpg,0.65,31460
0000339.jpg,1.5384615384615385,31460
0000340.jpg,0.7465437788018433,35154
0000340.jpg,1.3395061728395061,35154
0000341.jpg,0.65,31460
0000341.jpg,1.5384615384615385,31460
0000342.jpg,0.65,31460
0000342.jpg,1.5384615384615385,31460
0000343.jpg,0.6093023255813953,28165
0000343.jpg,1.6412213740458015,28165
0000344.jpg,0.6909090909090909,33440
0000344.jpg,1.4473684210526316,33440
0000345.jpg,0.6507936507936508,23247
0000345.jpg,1.5365853658536586,23247
0000346.jpg,0.697560975609756,29315
0000346.jpg,1.4335664335664335,29315
0000347.jpg,0.5654450261780105,20628
0000347.jpg,1.7685185185185186,20628
0000348.jpg,0.7181818181818181,34760
0000348.jpg,1.3924050632911393,34760
0000349.jpg,0.9137055837563451,35460
0000349.jpg,1.0944444444444446,35460
0000350.jpg,0.6318181818181818,30580
0000350.jpg,1.5827338129496402,30580
0000351.jpg,0.6636363636363637,32120
0000351.jpg,1.5068493150684932,32120
0000352.jpg,0.6136363636363636,29700
0000352.jpg,1.6296296296296295,29700
0000353.jpg,0.6363636363636364,30800
0000353.jpg,1.5714285714285714,30800
0000354.jpg,0.7136363636363636,34540
0000354.jpg,1.4012738853503184,34540
0000355.jpg,0.6585365853658537,27675
0000355.jpg,1.5185185185185186,27675
0000356.jpg,0.6390243902439025,26855
0000356.jpg,1.5648854961832062,26855
0000357.jpg,0.6590909090909091,31900
